env,step,x_shape,taps,gdc,gdc2,gain,gain_ratio,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
IL16x10,0,"[0.0071575743301652735, -0.28422505710066437, -0.057416538312028406, -0.022261135747031095, -2.030751197917661, -2.8485453399543124]","[0.007158, -0.284225, 0.62894, -0.057417, -0.022261]",-2.030751197917661,-2.8485453399543124,0.42008215046769026,0.9588727470159559,0.12000000000000001,0.00919989349695772,0.01149986687119715,,-2.460304675033689,-2.0362172002578465,-3.601365736418959,0.00025039996485398664,5.823143615509819
IL16x10,1,"[0.011855319484085707, -0.28286266358576145, -0.05861059359493614, -0.013970218646931272, -1.8029894579659373, -3.029668474352333]","[0.011855, -0.282863, 0.632701, -0.058611, -0.01397]",-1.8029894579659373,-3.029668474352333,0.408496384607686,0.9324272645690163,0.12,0.008710482015923917,0.010888102519904897,,-2.4800086929671,-2.0599578115751433,-3.6108107580544284,0.00024501306431202465,4.668137050866189
IL16x10,2,"[0.015845074540973798, -0.28210427307844044, -0.06055366248508115, -0.005708229618096151, -1.587022881135557, -3.211423228326383]","[0.015845, -0.282104, 0.635789, -0.060554, -0.005708]",-1.587022881135557,-3.211423228326383,0.3984310053505879,0.9094521920807759,0.12,0.008308832221674382,0.010386040277092978,,-2.4997312666703793,-2.080460010550549,-3.6002564219693163,0.00025104037676034233,4.093769407405102
IL16x10,3,"[0.020553257870439743, -0.28187790130685053, -0.06346742441048929, 0.0015435948069784126, -1.3817646244945174, -3.392631750543996]","[0.020553, -0.281878, 0.632558, -0.063467, 0.001544]",-1.3817646244945174,-3.392631750543996,0.3946496570490227,0.9008209473842107,0.12000000000000001,0.007792263574085183,0.009740329467606479,,-2.5356280422977857,-2.108336365827235,-3.6108107580544284,0.00024501306431202465,3.338325675030806
IL16x10,4,"[0.026617602222738956, -0.2819566494020143, -0.06765624712391549, 0.006447228819983374, -1.1843456411236328, -3.570290545300121]","[0.026618, -0.281957, 0.617322, -0.067656, 0.006447]",-1.1843456411236328,-3.570290545300121,0.4023245347583641,0.918339499562575,0.12000000000000001,0.0070656627157528245,0.00883207839469103,,-2.6044496659063476,-2.150847097750806,-3.6002564219693163,0.00025104037676034233,2.5526073243326897
IL16x10,5,"[0.0335358640633174, -0.28155502217278033, -0.07222189941152489, 0.008654847571505912, -0.9901536743617317, -3.7395762548732807]","[0.033536, -0.281555, 0.604032, -0.072222, 0.008655]",-0.9901536743617317,-3.7395762548732807,0.4096541730599587,0.9350700138323641,0.12,0.006291567706152823,0.007864459632691029,,-2.6750668123836396,-2.2012411254133646,-3.6002564219693163,0.00025104037676034233,2.307482930877764
IL16x10,6,"[0.040530795624903526, -0.28072241178984747, -0.07659048326045692, 0.009477892924662484, -0.7967620365111235, -3.897833914716489]","[0.040531, -0.280722, 0.592678, -0.07659, 0.009478]",-0.7967620365111235,-3.897833914716489,0.4157491298162103,0.9489822639036986,0.12,0.0056012413046663476,0.0070015516308329345,,-2.7418962935233706,-2.251715717274545,-3.601365736418959,0.00025039996485398664,2.3059674126998035
IL16x10,7,"[0.04740159515587999, -0.27959513976400674, -0.08067375062632848, 0.009841110421156962, -0.603781719545597, -4.0445099599159]","[0.047402, -0.279595, 0.582488, -0.080674, 0.009841]",-0.603781719545597,-4.0445099599159,0.4208779136537535,0.9606891432407064,0.12,0.0050114695845526695,0.006264336980690836,,-2.8053038132969728,-2.3000349011040573,-3.601365736418959,0.00025039996485398664,2.329852162074815
IL16x10,8,"[0.05410700934958986, -0.2782762641813581, -0.08450424088731567, 0.010066271241545773, -0.4117486705734158, -4.180179178657992]","[0.054107, -0.278276, 0.573046, -0.084504, 0.010066]",-0.4117486705734158,-4.180179178657992,0.4253135308229275,0.9708138115109051,0.12000000000000001,0.0045085480686651875,0.005635685085831484,,-2.866115560331837,-2.345963295658516,-3.601365736418959,0.00025039996485398664,2.338436422408764
IL16x10,9,"[0.06063240872318813, -0.27683649896983403, -0.08812207394679254, 0.010295725722410047, -0.22133255252551012, -4.305707325367962]","[0.060632, -0.276836, 0.564113, -0.088122, 0.010296]",-0.22133255252551012,-4.305707325367962,0.42925743543349665,0.9798161046188009,0.12000000000000001,0.004077601937508037,0.005097002421885046,,-2.9249666571941217,-2.389595173060498,-3.6002564219693163,0.00025104037676034233,2.3280579847876512
IL16x10,10,"[0.06696902032874591, -0.2753228329639566, -0.09156027160541841, 0.010633956022436481, -0.03314591288084354, -4.422014158884552]","[0.066969, -0.275323, 0.555514, -0.09156, 0.010634]",-0.03314591288084354,-4.422014158884552,0.43287943476656415,0.9880836219277885,0.12,0.0037065671083644637,0.004633208885455579,,-2.9824243762613767,-2.4310281324561642,-3.601365736418959,0.00025039996485398664,2.299313963953289
IL16x10,11,"[0.07311187938529931, -0.2737636253064965, -0.09484667637535668, 0.011080394715139467, 0.1522858536240746, -4.530014662236367]","[0.073112, -0.273764, 0.547197, -0.094847, 0.01108]",0.1522858536240746,-4.530014662236367,0.4362526069632225,0.9957831704250685,0.11999999999999997,0.0033851660871880703,0.004231457608985088,,-3.038649170463675,-2.4704200185653122,-3.6002564219693163,0.00025104037676034233,2.2526989684990757
IL16x10,12,"[0.07905756405594379, -0.2721745993099751, -0.09800224837908049, 0.01163529804016947, 0.334564264786681, -4.630524018995282]","[0.079058, -0.272175, 0.53913, -0.098002, 0.011635]",0.334564264786681,-4.630524018995282,0.43942597729749516,1.0030266544110824,0.11999999999999997,0.003105460951458923,0.0038818261893236537,,-3.093705723886305,-2.5078739272693515,-3.601365736418959,0.00025039996485398664,2.187271795595732
IL16x10,13,"[0.08480274214371807, -0.270562036714172, -0.10104317291929084, 0.012300049847083543, 0.5133898718210458, -4.724269920439013]","[0.084803, -0.270562, 0.531292, -0.101043, 0.0123]",0.5133898718210458,-4.724269920439013,0.44242845523523133,1.0098800621667001,0.11999999999999997,0.0028612531766777213,0.003576566470847152,,-3.1475728969128838,-2.5434437121460283,-3.6002564219693163,0.00025104037676034233,2.1021625424313317
