env,step,x_shape,taps,gdc,gdc2,gain,gain_ratio,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
HighNoise_IL10x10,0,"[0.00646432974598007, -0.2816631006560844, -0.05584853947664663, -0.022836726602608493, -2.2361649603157105, -2.9613681191771963]","[0.006464, -0.281663, 0.633187, -0.055849, -0.022837]",-2.2361649603157105,-2.9613681191771963,0.3972629379487845,0.9067859802528749,0.16,0.005519776562507788,0.006495335834447086,,-3.854945990049998,-2.258078501914625,-3.7390448207495717,0.00018237074794485054,18.58349847447445
HighNoise_IL10x10,1,"[0.010546964370725151, -0.2774849273860224, -0.0548634014369266, -0.015155941116158013, -2.109862324270226, -3.223529604006608]","[0.010547, -0.277485, 0.641949, -0.054863, -0.015156]",-2.109862324270226,-3.223529604006608,0.38751022177186156,0.8845245874728637,0.16,0.005319677056975176,0.006495335834447086,,-3.95557797676298,-2.274114731733285,-3.758710103540961,0.0001742969937237147,14.976213697259222
HighNoise_IL10x10,2,"[0.013768276672292471, -0.27348167929586625, -0.05411511232201571, -0.007309509048973709, -1.9690934961416844, -3.468193638812129]","[0.013768, -0.273482, 0.651325, -0.054115, -0.00731]",-1.9690934961416844,-3.468193638812129,0.3769568730497608,0.8604356837474567,0.16,0.005308365947108191,0.006495335834447086,,-4.034855318866014,-2.2750391454663195,-3.764949118734206,0.00017181096664219372,13.543290382427976
HighNoise_IL10x10,3,"[0.01726561681403407, -0.2695497894182245, -0.053614678046429845, 0.00013062669923546294, -1.8211194112673972, -3.6985654049841736]","[0.017266, -0.26955, 0.659439, -0.053615, 0.000131]",-1.8211194112673972,-3.6985654049841736,0.36719065927499317,0.8381434815681196,0.16000000000000003,0.0053795348325149355,0.006495335834447086,,-4.102760089965767,-2.2692552760819336,-3.7556623103943374,0.00017552447778360338,11.820999258128106
HighNoise_IL10x10,4,"[0.021654252755450958, -0.2650895452164793, -0.05334589671762117, 0.006387478046003718, -1.6688221921619053, -3.916148629066653]","[0.021654, -0.26509, 0.653523, -0.053346, 0.006387]",-1.6688221921619053,-3.916148629066653,0.3661880502292256,0.8358549423173377,0.16,0.005492181570818099,0.006495335834447086,,-4.176210686889878,-2.260255113478092,-3.7648716836816507,0.00017184160340579633,8.914859825598633
HighNoise_IL10x10,5,"[0.026971342360963654, -0.26000819244803247, -0.053255628110262535, 0.010819483961790013, -1.5131653184312739, -4.121426755229549]","[0.026971, -0.260008, 0.648945, -0.053256, 0.010819]",-1.5131653184312739,-4.121426755229549,0.364240084399008,0.8314085469048346,0.16,0.00562443865642947,0.006495335834447086,,-4.242923546542198,-2.249920815541987,-3.7682584973574706,0.00017050672101693676,7.172892762632955
HighNoise_IL10x10,6,"[0.03276923595795772, -0.25480185217767903, -0.053403054197312894, 0.013759033668059983, -1.3533422499140317, -4.313526727273592]","[0.032769, -0.254802, 0.645267, -0.053403, 0.013759]",-1.3533422499140317,-4.313526727273592,0.36162088110884244,0.8254299956832742,0.15999999999999998,0.005761405017434846,0.006495335834447086,,-4.3008953405034935,-2.2394715935021225,-3.758710103540961,0.0001742969937237147,6.3074080879215035
HighNoise_IL10x10,7,"[0.03851465408316249, -0.24995028495488011, -0.0537730510968006, 0.016691472259004685, -1.1897621120867048, -4.492403230705002]","[0.038515, -0.24995, 0.641071, -0.053773, 0.016691]",-1.1897621120867048,-4.492403230705002,0.35917799999121186,0.8198539146113031,0.16,0.005938850016156161,0.006495335834447086,,-4.356172043997122,-2.226297642559021,-3.7572383170814967,0.00017488867317848767,6.029527692377271
HighNoise_IL10x10,8,"[0.04419615614637817, -0.24544605315256243, -0.05436055222785186, 0.019609114790904048, -1.0242534821931604, -4.659405393093408]","[0.044196, -0.245446, 0.636388, -0.054361, 0.019609]",-1.0242534821931604,-4.659405393093408,0.35696311031795114,0.8147982431361588,0.16000000000000003,0.006144380618478225,0.006495335834447086,,-4.409656079930946,-2.211521889430831,-3.7682584973574706,0.00017050672101693676,5.770949234327864
HighNoise_IL10x10,9,"[0.04980067572165536, -0.2412786775048872, -0.05515810668625601, 0.022504175011639045, -0.8581658639000842, -4.815708037596331]","[0.049801, -0.241279, 0.631258, -0.055158, 0.022504]",-0.8581658639000842,-4.815708037596331,0.35500878176505435,0.8103373242754037,0.16,0.006366789813077795,0.006495335834447086,,-4.462084948687684,-2.196079487269381,-3.7565971557733064,0.0001751470569886168,5.531279951672513
HighNoise_IL10x10,10,"[0.055314342115878726, -0.23743467759300685, -0.05615612162491127, 0.0253688823344857, -0.6924984136350611, -4.9623224529383885]","[0.055314, -0.237435, 0.625726, -0.056156, 0.025369]",-0.6924984136350611,-4.9623224529383885,0.3533325071145261,0.8065110867713446,0.16,0.00659582151403197,0.006495335834447086,,-4.514043990277759,-2.1807311050772165,-3.7582707562316564,0.00017447340780539635,5.309433825576382
HighNoise_IL10x10,11,"[0.06072320450519288, -0.23389772826842745, -0.05734321397670612, 0.028195650560412226, -0.5279940246855515, -5.0]","[0.060723, -0.233898, 0.61984, -0.057343, 0.028196]",-0.5279940246855515,-5.0,0.35172884815527916,0.8028506006739995,0.16,0.0069974866593954235,0.006495335834447086,,-4.554984045344459,-2.155057920837002,-3.7470487619567963,0.00017904048186839338,5.103763616034216
HighNoise_IL10x10,12,"[0.06603150098575246, -0.23068760829397206, -0.05876913391571501, 0.03095709814144478, -0.36701295084286734, -5.0]","[0.066032, -0.230688, 0.613555, -0.058769, 0.030957]",-0.36701295084286734,-5.0,0.3504870189749538,0.8000160213991185,0.16,0.007446658007542955,0.006495335834447086,,-4.593757444855835,-2.1280385909461375,-3.758770234311213,0.0001742728628922112,4.898591855506921
HighNoise_IL10x10,13,"[0.07122417315331109, -0.2277926906923766, -0.06043357262813957, 0.03363698582985473, -0.2102009885816491, -5.0]","[0.071224, -0.227793, 0.606913, -0.060434, 0.033637]",-0.2102009885816491,-5.0,0.349702417592295,0.7982251029269458,0.16000000000000003,0.007862463407207565,0.006495335834447086,,-4.63495840478278,-2.1044413627975254,-3.757178186311245,0.00017491288927865556,4.7098995912484565
HighNoise_IL10x10,14,"[0.07628100704722393, -0.22518224935617503, -0.06230998748601384, 0.036227857265807406, -0.05744395550542966, -5.0]","[0.076281, -0.225182, 0.599999, -0.06231, 0.036228]",-0.05744395550542966,-5.0,0.3493261917110186,0.7973663357932403,0.16,0.008235583936113596,0.006495335834447086,,-4.678483072476943,-2.0843056021723,-3.7439172170998236,0.0001803361455252137,4.540319261022227
