env,step,x,taps,gdc,gdc2,gain,gain_ratio,u_gain,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
IL14x14,0,"[0.03751557291705142, -0.3, -0.00838503376994097, 0.009005639856519154, 5.369317981078095, 1.4782078886849581, -0.18070342167768583]","[0.037516, -0.3, 0.645094, -0.008385, 0.009006]",5.369317981078095,1.4782078886849581,0.6726187934167877,0.6596241967409902,-0.18070342167768583,0.18237061431132903,0.0,0.0,,-4.471145361913898,0.0,-7.223664434260819,5.974967753099035e-08,20.544892964656402
IL14x14,1,"[0.04119693130751979, -0.293590936147581, -0.0025692691449249114, 0.006631111953344133, 5.089263493105049, 1.399147887634141, -0.1516034216776858]","[0.041197, -0.293591, 0.656012, -0.002569, 0.006631]",5.089263493105049,1.399147887634141,0.7192319931806536,0.705336857095865,-0.1516034216776858,0.19332402927997383,0.0,0.0,,-4.746040516978203,0.0,-7.223664434260819,5.974967753099035e-08,19.87325072871859
IL14x14,2,"[0.045346371282752096, -0.2868989033099281, 0.002125196950894281, 0.004512123169295586, 4.817526209218104, 1.3227593973640372, -0.12337642167768581]","[0.045346, -0.286899, 0.661117, 0.002125, 0.004512]",4.817526209218104,1.3227593973640372,0.7675311277655632,0.7527028810096726,-0.12337642167768581,0.20308022621526062,0.0,0.0,,-4.990518114919687,0.0,-7.223664434260819,5.974967753099035e-08,18.453682260428955
IL14x14,3,"[0.04987470597628376, -0.280141600227159, 0.005794166675929184, 0.0025966854645831615, 4.55425592375618, 1.247551437436864, -0.09599623167768581]","[0.049875, -0.280142, 0.661593, 0.005794, 0.002597]",4.55425592375618,1.247551437436864,0.8174782143682897,0.801685019484446,-0.09599623167768581,0.21172825527797368,0.0,0.0,,-5.2075302375182355,0.0,-7.223664434260819,5.974967753099035e-08,17.617028866941236
IL14x14,4,"[0.054680495095895634, -0.2735106464693582, 0.008644081995517989, 0.000811423070796141, 4.29944593490623, 1.172659702701442, -0.06943744737768581]","[0.05468, -0.273511, 0.662353, 0.008644, 0.000811]",4.29944593490623,1.172659702701442,0.8690304058663652,0.8522412531787439,-0.06943744737768581,0.2206915976010184,0.0,0.0,,-5.411392706203306,0.0,-5.704126906512364,1.976392028193249e-06,17.217255081051427
IL14x14,5,"[0.05970980979799391, -0.2671741898960338, 0.010922749720278919, -0.0009507908240696532, 4.053476218111778, 1.0960629022421506, -0.09519946814868581]","[0.05971, -0.267174, 0.661242, 0.010923, -0.000951]",4.053476218111778,1.0960629022421506,0.8189793494185812,0.8031571534947348,-0.09519946814868581,0.2035606620157986,0.0,0.0,,-5.586226275924986,0.0,-4.57621574572235,2.6532871534161333e-05,17.025900242301162
IL14x14,6,"[0.0644950863547225, -0.2607558584943935, 0.012816518707074316, -0.002256174069916444, 3.807337147964475, 1.0529192974250945, -0.07021030800081582]","[0.064495, -0.260756, 0.659676, 0.012817, -0.002256]",3.807337147964475,1.0529192974250945,0.8674852742881661,0.8507259726274062,-0.07021030800081582,0.21180730025929748,0.0,0.0,,-5.77354651549488,0.0,-4.213114100833752,6.121895319495837e-05,16.20245513039629
IL14x14,7,"[0.06938486552618157, -0.25475114088557416, 0.014623022375829874, -0.003689212217885124, 3.569345679185261, 1.006926626707173, -0.04597082265738192]","[0.069385, -0.254751, 0.657552, 0.014623, -0.003689]",3.569345679185261,1.006926626707173,0.9172793076800138,0.8995580147886768,-0.04597082265738192,0.22002947921493063,0.0,0.0,,-5.944535819040578,0.0,-3.999591275385725,0.0001000941566199372,16.29641974911757
IL14x14,8,"[0.07437792580678379, -0.24919929709123656, 0.01633892131847094, -0.005340707201970598, 3.3397136503816114, 0.9564096972759282, -0.0694831234405128]","[0.074378, -0.249199, 0.654743, 0.016339, -0.005341]",3.3397136503816114,0.9564096972759282,0.8689390121190785,0.8521516251045195,-0.0694831234405128,0.2046875673546278,0.0,0.0,,-6.089370647476158,0.0,-3.7994597324606563,0.000158686604545519,16.367874747896753
IL14x14,9,"[0.079090526474467, -0.2435542791287204, 0.01787672923211682, -0.006504940952062903, 3.1119266097939047, 0.9450660748752918, -0.04667619168087585]","[0.079091, -0.243554, 0.652974, 0.017877, -0.006505]",3.1119266097939047,0.9450660748752918,0.9157906973371732,0.8980981635159098,-0.04667619168087585,0.213237842519878,0.0,0.0,,-6.252121044945521,0.0,-3.4862266298338795,0.0003264174518407328,15.717670370529822
IL14x14,10,"[0.08389908836249124, -0.23837338311426903, 0.019330434893983374, -0.008022248830449672, 2.891533809190345, 0.9258696089107779, -0.024553467874028]","[0.083899, -0.238373, 0.650375, 0.01933, -0.008022]",2.891533809190345,0.9258696089107779,0.9636491694468767,0.9450320382925141,-0.024553467874028,0.22151827455919837,0.0,0.0,,-6.396289212150159,0.0,-3.24081001399806,0.0005743676695264304,15.728478029441211
