env,step,x,taps,gdc,gdc2,gain,gain_ratio,u_gain,drive_rms,pred_b_ber,allowed_ber,stop_reason,pred_a,pred_b,real_lb,real_ber,grad_norm
Base_IL10x10,0,"[-0.05805069495450102, -0.2772312809868255, -0.0031001966098290054, 0.08561989346207756, 5.6635081424557026, 1.1524801898198769, -0.11050000000000001]","[-0.058051, -0.277231, 0.575998, -0.0031, 0.08562]",5.6635081424557026,1.1524801898198769,0.2635428053479272,0.7753539433595975,-0.11050000000000001,0.26610951975087876,0.0,0.0,,-5.388881960987968,0.0,-6.621611397197182,2.3899488311955307e-07,29.29808825616507
Base_IL10x10,1,"[-0.050854165243957083, -0.27130335663863914, -0.0018699013025226601, 0.08324375236688611, 5.607966984000557, 0.8668297395883738, -0.12505000000000002]","[-0.050854, -0.271303, 0.592729, -0.00187, 0.083244]",5.607966984000557,0.8668297395883738,0.2548596982558862,0.7498078795407068,-0.12505000000000002,0.25305122387798834,0.0,0.0,,-5.813212070450346,0.0,-6.922641392861164,1.194974415597765e-07,27.802244223268698
Base_IL10x10,2,"[-0.04384236635088304, -0.26558405180982714, -0.0008180067924380521, 0.08088853953194593, 5.562109214426908, 0.5883096902746303, -0.13916350000000002]","[-0.043842, -0.265584, 0.608867, -0.000818, 0.080889]",5.562109214426908,0.5883096902746303,0.2467105176811599,0.7258326498416002,-0.13916350000000002,0.24122895838113634,0.0,0.0,,-6.194159273276425,0.0,-6.922641392861164,1.194974415597765e-07,26.258689783851334
Base_IL10x10,3,"[-0.03701924243566203, -0.2600521024214746, 8.769779967766325e-05, 0.07858215368240441, 5.525859880667736, 0.3169179692409441, -0.152853595]","[-0.037019, -0.260052, 0.624259, 8.8e-05, 0.078582]",5.525859880667736,0.3169179692409441,0.23905485572193974,0.7033093725270366,-0.152853595,0.2304448526604505,0.0,0.0,,-6.535070083440432,0.0,-6.922641392861164,1.194974415597765e-07,24.76878128892388
Base_IL10x10,4,"[-0.030386642328320376, -0.2546894607532345, 0.0008740844444097244, 0.07634460543870027, 5.4987888979322594, 0.052713381386894576, -0.16613298715000002]","[-0.030387, -0.254689, 0.637705, 0.000874, 0.076345]",5.4987888979322594,0.052713381386894576,0.23185591368752562,0.6821297843116376,-0.16613298715000002,0.22020331913976923,0.0,0.0,,-6.835894298409392,0.0,-6.922641392861164,1.194974415597765e-07,23.40162492488463
Base_IL10x10,5,"[-0.023945543146429174, -0.24947844763656454, 0.0015604054886556467, 0.07419310369790338, 5.480441675955518, 0.0, -0.1790139975355]","[-0.023946, -0.249478, 0.650823, 0.00156, 0.074193]",5.480441675955518,0.0,0.22508013504229576,0.6621951604657128,-0.1790139975355,0.2156418714634955,0.0,0.0,,-7.056828669379222,0.0,-6.922641392861164,1.194974415597765e-07,22.26555043805138
Base_IL10x10,6,"[-0.017656271546053592, -0.24445599390834535, 0.002130645933336269, 0.07212450919452662, 5.4681030126533745, 0.0, -0.19150857760943502]","[-0.017656, -0.244456, 0.663633, 0.002131, 0.072125]",5.4681030126533745,0.0,0.21869687983709307,0.6434153569787969,-0.19150857760943502,0.21262462693083392,0.0,0.0,,-7.241273458896711,0.0,-6.922641392861164,1.194974415597765e-07,20.86015260623281
Base_IL10x10,7,"[-0.01150683267424647, -0.239629434601068, 0.002604353023615888, 0.07013756275490586, 5.46060037394726, 0.0, -0.20362832028115196]","[-0.011507, -0.239629, 0.676122, 0.002604, 0.070138]",5.46060037394726,0.0,0.21267813550112846,0.6257079596973477,-0.20362832028115196,0.2098460622019592,0.0,0.0,,-7.4043880970358105,0.0,-6.922641392861164,1.194974415597765e-07,19.43719517171864
Base_IL10x10,8,"[-0.005494302745755458, -0.23499428142898002, 0.0030052219238942495, 0.06823243588213838, 5.457255774903454, 0.0, -0.2153844706727174]","[-0.005494, -0.234994, 0.688274, 0.003005, 0.068232]",5.457255774903454,0.0,0.20699825955199766,0.6089975273668657,-0.2153844706727174,0.20727014085047338,0.0,0.0,,-7.548309057152903,0.0,-6.922641392861164,1.194974415597765e-07,18.09781656033125
Base_IL10x10,9,"[0.00019890380768241428, -0.2303447455299691, 0.0033669238695877685, 0.06632625828797606, 5.457414656327282, 0.0, -0.22678793655253587]","[0.000199, -0.230345, 0.699763, 0.003367, 0.066326]",5.457414656327282,0.0,0.20163375036806877,0.5932149172346831,-0.22678793655253587,0.2047734666906012,0.0,0.0,,-7.673984331611313,0.0,-6.922641392861164,1.194974415597765e-07,16.11712337411593
Base_IL10x10,10,"[0.005486615531553574, -0.2255960217092521, 0.0037039511056705934, 0.06438832801714499, 5.460625445285729, 0.0, -0.23784929845595978]","[0.005487, -0.225596, 0.700825, 0.003704, 0.064388]",5.460625445285729,0.0,0.19656304267119215,0.5782966833515509,-0.23784929845595978,0.19968564813129328,0.0,0.0,,-7.761396632796602,0.0,-6.922641392861164,1.194974415597765e-07,14.101716751983641
Base_IL10x10,11,"[0.010228915765982408, -0.22063086868800016, 0.004057437314309092, 0.062413865764183736, 5.4688589327175325, 0.0, -0.22711977740963857]","[0.010229, -0.220631, 0.702669, 0.004057, 0.062414]",5.4688589327175325,0.0,0.20147974251619158,0.5927618197004754,-0.22711977740963857,0.2050572602436937,0.0,0.0,,-7.84595096370905,0.0,-6.922641392861164,1.194974415597765e-07,12.604939376594993
Base_IL10x10,12,"[0.01471622256927941, -0.21575083476688323, 0.0043168860445083, 0.060383162652105825, 5.47174614697263, 0.0, -0.23752741282457013]","[0.014716, -0.215751, 0.704833, 0.004317, 0.060383]",5.47174614697263,0.0,0.19670878311855222,0.5787254578362819,-0.23752741282457013,0.20060954125180086,0.0,0.0,,-7.920959339329199,0.0,-6.922641392861164,1.194974415597765e-07,11.388716886308792
Base_IL10x10,13,"[0.019047705322048532, -0.21098266032079538, 0.004576798706814013, 0.058451385896943465, 5.47865097680434, 0.0, -0.2274320064720865]","[0.019048, -0.210983, 0.706941, 0.004577, 0.058451]",5.47865097680434,0.0,0.2013349439385955,0.5923358162359386,-0.2274320064720865,0.20581640123235698,0.0,0.0,,-7.993497372450565,0.0,-6.922641392861164,1.194974415597765e-07,10.82280666809425
Base_IL10x10,14,"[0.023508294950619686, -0.20660116610391877, 0.004752525204057877, 0.05658208407326998, 5.4808739817746615, 0.0, -0.2372245506339956]","[0.023508, -0.206601, 0.708556, 0.004753, 0.056582]",5.4808739817746615,0.0,0.196846008971723,0.579129182029194,-0.2372245506339956,0.20153622510854088,0.0,0.0,,-8.057060901475747,0.0,-6.922641392861164,1.194974415597765e-07,10.267082164786078
